Date,Open,High,Low,Close,Adj Close,Volume
27/11/2017,1202.660034,1213.410034,1191.150024,1195.829956,1195.829956,6744000
28/11/2017,1204.880005,1205.339966,1188.52002,1193.599976,1193.599976,4559400
29/11/2017,1194.800049,1194.800049,1145.189941,1161.27002,1161.27002,9257500
30/11/2017,1167.099976,1178.569946,1160,1176.75,1176.75,4509200
01/12/2017,1172.050049,1179.650024,1152,1162.349976,1162.349976,4107100
04/12/2017,1173.849976,1175.199951,1128,1133.949951,1133.949951,5931900
05/12/2017,1128.26001,1159.27002,1124.73999,1141.569946,1141.569946,4079800
06/12/2017,1137.98999,1155.890015,1136.079956,1152.349976,1152.349976,2853300
07/12/2017,1156.589966,1163.189941,1151,1159.790039,1159.790039,2511600
08/12/2017,1170.400024,1172.790039,1157.099976,1162,1162,3050100
11/12/2017,1164.599976,1169.900024,1157,1168.920044,1168.920044,2363500
12/12/2017,1166.51001,1173.599976,1161.609985,1165.079956,1165.079956,2235900
13/12/2017,1170,1170.869995,1160.27002,1164.130005,1164.130005,2616800
14/12/2017,1163.709961,1177.930054,1162.449951,1174.26001,1174.26001,3214300
15/12/2017,1179.030029,1182.75,1169.329956,1179.140015,1179.140015,4778600
18/12/2017,1187.369995,1194.780029,1180.910034,1190.579956,1190.579956,2947600
19/12/2017,1189.150024,1192.969971,1179.140015,1187.380005,1187.380005,2587800
20/12/2017,1190.5,1191,1176,1177.619995,1177.619995,2371200
21/12/2017,1175.900024,1179.170044,1167.640015,1174.76001,1174.76001,2123100
22/12/2017,1172.079956,1174.619995,1167.829956,1168.359985,1168.359985,1585100
26/12/2017,1168.359985,1178.319946,1160.550049,1176.76001,1176.76001,2005200
27/12/2017,1179.910034,1187.290039,1175.609985,1182.26001,1182.26001,1867200
28/12/2017,1189,1190.099976,1184.380005,1186.099976,1186.099976,1841700
29/12/2017,1182.349976,1184,1167.5,1169.469971,1169.469971,2688400
02/01/2018,1172,1190,1170.51001,1189.01001,1189.01001,2694500
03/01/2018,1188.300049,1205.48999,1188.300049,1204.199951,1204.199951,3108800
04/01/2018,1205,1215.869995,1204.660034,1209.589966,1209.589966,3022100
05/01/2018,1217.51001,1229.140015,1210,1229.140015,1229.140015,3544700
08/01/2018,1236,1253.079956,1232.030029,1246.869995,1246.869995,4279500
09/01/2018,1256.900024,1259.329956,1241.76001,1252.699951,1252.699951,3661300
10/01/2018,1245.150024,1254.329956,1237.22998,1254.329956,1254.329956,2686000
11/01/2018,1259.73999,1276.77002,1256.459961,1276.680054,1276.680054,3125000
12/01/2018,1273.390015,1305.76001,1273.390015,1305.199951,1305.199951,5443700
16/01/2018,1323,1339.939941,1292.300049,1304.859985,1304.859985,7220700
17/01/2018,1312.23999,1314,1280.880005,1295,1295,5253800
18/01/2018,1293.949951,1304.599976,1284.02002,1293.319946,1293.319946,4026900
19/01/2018,1312,1313,1292.98999,1294.579956,1294.579956,4578500
22/01/2018,1297.170044,1327.449951,1296.660034,1327.310059,1327.310059,4140100
23/01/2018,1338.089966,1364.900024,1337.339966,1362.540039,1362.540039,5169300
24/01/2018,1374.819946,1388.160034,1338,1357.51001,1357.51001,6807500
25/01/2018,1368,1378.339966,1357.619995,1377.949951,1377.949951,4753000
26/01/2018,1392.01001,1402.530029,1380.910034,1402.050049,1402.050049,4857300
29/01/2018,1409.180054,1431.390015,1400.439941,1417.680054,1417.680054,5701900
30/01/2018,1403.170044,1439.25,1392,1437.819946,1437.819946,5871900
31/01/2018,1451.300049,1472.579956,1450.040039,1450.890015,1450.890015,6424700
01/02/2018,1445,1459.880005,1385.140015,1390,1390,9113800
02/02/2018,1477.390015,1498,1414,1429.949951,1429.949951,11125700
05/02/2018,1402.619995,1458.97998,1320.719971,1390,1390,11495000
06/02/2018,1361.459961,1443.98999,1351.790039,1442.839966,1442.839966,11066800
07/02/2018,1449,1460.98999,1415.150024,1416.780029,1416.780029,7162700
08/02/2018,1429.680054,1433.75,1349.939941,1350.5,1350.5,8578600
09/02/2018,1373.48999,1383.5,1265.930054,1339.599976,1339.599976,14141500
12/02/2018,1364.670044,1393.810059,1344.01001,1386.22998,1386.22998,6738900
13/02/2018,1385.930054,1419.719971,1383.530029,1414.51001,1414.51001,5917900
14/02/2018,1406.25,1452.060059,1403.359985,1451.050049,1451.050049,5959200
15/02/2018,1466.890015,1468.939941,1436.839966,1461.76001,1461.76001,5652700
16/02/2018,1457.37,1465.8,1446.56,1448.69,1448.69,4451200
